,Source_ID,Target_ID,Source_Mol,Target_Mol,Source_Mol_pCMC,Target_Mol_pCMC,Delta_pCMC,Source_Mol_Area_min,Target_Mol_Area_min,Delta_Area_min,Source_Mol_AW_ST_CMC,Target_Mol_AW_ST_CMC,Delta_AW_ST_CMC
602,compound_232,compound_36,CCCCCCCCOOCCOCCOCC,CCCCCCCC(O)OCCOCCOCC,2.12499664639996,2.30980391997149,0.18480727357153,0.51880145072937,0.417191118001938,-0.101610332727432,29.206958770752,27.08616065979,-2.1207981109619998
603,compound_232,compound_41,CCCCCCCCOOCCOCCOCC,CCCCCCCCC(O)CCO,2.12499664639996,2.63827216398241,0.5132755175824499,0.51880145072937,0.32,-0.19880145072937,29.206958770752,23.4,-5.806958770752001
604,compound_232,compound_42,CCCCCCCCOOCCOCCOCC,CCCCCCCCC(O)CO,2.12499664639996,2.63827216398241,0.5132755175824499,0.51880145072937,0.33,-0.18880145072937,29.206958770752,23.2,-6.006958770752
605,compound_232,compound_221,CCCCCCCCOOCCOCCOCC,CCCCCCCCOCC(O)CO,2.12499664639996,2.23702150913226,0.1120248627322997,0.51880145072937,0.310876071453094,-0.207925379276276,29.206958770752,25.8095703125,-3.3973884582519998
606,compound_232,compound_398,CCCCCCCCOOCCOCCOCC,CCCCCCCCOC[C@@H](O)CO,2.12499664639996,2.23657200643706,0.1115753600370998,0.51880145072937,0.32,-0.19880145072937,29.206958770752,24.5,-4.706958770751999
607,compound_232,compound_220,CCCCCCCCOOCCOCCOCC,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.12499664639996,2.1739900222089,0.0489933758089398,0.51880145072937,0.503244996070862,-0.0155564546585079,29.206958770752,28.7951927185059,-0.4117660522461008
608,compound_235,compound_232,CCCCCCCCOOCCOCCOCCOCCOCCOCC,CCCCCCCCOOCCOCCOCC,2.0040140020862,2.12499664639996,0.1209826443137602,0.829038500785828,0.51880145072937,-0.3102370500564579,32.2756767272949,29.206958770752,-3.068717956542901
609,compound_234,compound_232,CCCCCCCCOOCCOCCOCCOCCOCC,CCCCCCCCOOCCOCCOCC,1.95900230757651,2.12499664639996,0.1659943388234501,0.833013653755188,0.51880145072937,-0.314212203025818,30.8972015380859,29.206958770752,-1.690242767333899
610,compound_233,compound_232,CCCCCCCCOOCCOCCOCCOCC,CCCCCCCCOOCCOCCOCC,2.06298389253519,2.12499664639996,0.0620127538647699,0.671524167060852,0.51880145072937,-0.152722716331482,29.6932182312012,29.206958770752,-0.486259460449201
611,compound_232,compound_240,CCCCCCCCOOCCOCCOCC,CCCCCCCCc1ccc(OCCOCCOCCOCC)cc1,2.12499664639996,3.88605664769316,1.7610600012931998,0.51880145072937,0.546941220760345,0.028139770030975,29.206958770752,30.7920875549316,1.5851287841796022
612,compound_271,compound_232,CCCCCCOOCCOCCOCC,CCCCCCCCOOCCOCCOCC,0.980053318321158,2.12499664639996,1.144943328078802,0.875459372997284,0.51880145072937,-0.356657922267914,31.7781867980957,29.206958770752,-2.5712280273437003
613,compound_232,compound_223,CCCCCCCCOOCCOCCOCC,CCCCCCCCOCCOCCOCCO,2.12499664639996,2.30980391997149,0.18480727357153,0.51880145072937,0.32,-0.19880145072937,29.206958770752,27.0,-2.2069587707519998
614,compound_232,compound_238,CCCCCCCCOOCCOCCOCC,CCCCCCCCc1ccc(OCCOCC)cc1,2.12499664639996,3.88605664769316,1.7610600012931998,0.51880145072937,0.432248890399933,-0.086552560329437,29.206958770752,32.4738006591797,3.2668418884277024
615,compound_234,compound_238,CCCCCCCCOOCCOCCOCCOCCOCC,CCCCCCCCc1ccc(OCCOCC)cc1,1.95900230757651,3.88605664769316,1.92705434011665,0.833013653755188,0.432248890399933,-0.400764763355255,30.8972015380859,32.4738006591797,1.5765991210938033
616,compound_241,compound_238,CCCCCCCCc1ccc(OCCOCCOCCOCCOCC)cc1,CCCCCCCCc1ccc(OCCOCC)cc1,3.82390874094432,3.88605664769316,0.0621479067488399,0.58299058675766,0.432248890399933,-0.150741696357727,30.5732307434082,32.4738006591797,1.900569915771502
617,compound_233,compound_238,CCCCCCCCOOCCOCCOCCOCC,CCCCCCCCc1ccc(OCCOCC)cc1,2.06298389253519,3.88605664769316,1.8230727551579695,0.671524167060852,0.432248890399933,-0.239275276660919,29.6932182312012,32.4738006591797,2.7805824279785014
618,compound_240,compound_238,CCCCCCCCc1ccc(OCCOCCOCCOCC)cc1,CCCCCCCCc1ccc(OCCOCC)cc1,3.88605664769316,3.88605664769316,0.0,0.546941220760345,0.432248890399933,-0.114692330360412,30.7920875549316,32.4738006591797,1.6817131042481002
619,compound_238,compound_253,CCCCCCCCc1ccc(OCCOCC)cc1,CCCCCCCCc1ccccc1OOCCOCCOCC,3.88605664769316,4.01300446027562,0.1269478125824599,0.432248890399933,0.545281291007996,0.113032400608063,32.4738006591797,30.8929100036621,-1.580890655517603
620,compound_238,compound_239,CCCCCCCCc1ccc(OCCOCC)cc1,CCCCCCCCc1ccc(OCCOCCOCC)cc1,3.88605664769316,4.01322826573376,0.1271716180406001,0.432248890399933,0.49778613448143,0.065537244081497,32.4738006591797,31.446268081665,-1.0275325775147015
621,compound_238,compound_252,CCCCCCCCc1ccc(OCCOCC)cc1,CCCCCCCCc1ccccc1OOCCOCC,3.88605664769316,4.11599807523121,0.22994142753805,0.432248890399933,0.492914736270904,0.060665845870971,32.4738006591797,31.6805171966553,-0.7932834625244034
622,compound_219,compound_251,CCCCCCCCOC(CO)CO,CCCCCCCCc1ccccc1OOCC,2.28411555290222,4.30495634117871,2.02084078827649,0.290845513343811,0.434622526168823,0.143777012825012,24.7,32.7942123413086,8.094212341308602
623,compound_222,compound_251,CCCCCCCCOCCO,CCCCCCCCc1ccccc1OOCC,2.30980391997149,4.30495634117871,1.99515242120722,0.32,0.434622526168823,0.114622526168823,26.8,32.7942123413086,5.9942123413086
624,compound_41,compound_251,CCCCCCCCC(O)CCO,CCCCCCCCc1ccccc1OOCC,2.63827216398241,4.30495634117871,1.6666841771963,0.32,0.434622526168823,0.114622526168823,23.4,32.7942123413086,9.394212341308602
625,compound_42,compound_251,CCCCCCCCC(O)CO,CCCCCCCCc1ccccc1OOCC,2.63827216398241,4.30495634117871,1.6666841771963,0.33,0.434622526168823,0.104622526168823,23.2,32.7942123413086,9.594212341308602
626,compound_221,compound_251,CCCCCCCCOCC(O)CO,CCCCCCCCc1ccccc1OOCC,2.23702150913226,4.30495634117871,2.06793483204645,0.310876071453094,0.434622526168823,0.123746454715729,25.8095703125,32.7942123413086,6.984642028808601
627,compound_398,compound_251,CCCCCCCCOC[C@@H](O)CO,CCCCCCCCc1ccccc1OOCC,2.23657200643706,4.30495634117871,2.06838433474165,0.32,0.434622526168823,0.114622526168823,24.5,32.7942123413086,8.2942123413086
628,compound_220,compound_251,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCc1ccccc1OOCC,2.1739900222089,4.30495634117871,2.13096631896981,0.503244996070862,0.434622526168823,-0.068622469902039,28.7951927185059,32.7942123413086,3.9990196228027024
629,compound_231,compound_251,CCCCCCCCOOCC,CCCCCCCCc1ccccc1OOCC,2.3099812192113,4.30495634117871,1.99497512196741,0.456957668066025,0.434622526168823,-0.0223351418972019,29.4187660217285,32.7942123413086,3.3754463195800994
630,compound_232,compound_251,CCCCCCCCOOCCOCCOCC,CCCCCCCCc1ccccc1OOCC,2.12499664639996,4.30495634117871,2.17995969477875,0.51880145072937,0.434622526168823,-0.0841789245605469,29.206958770752,32.7942123413086,3.587253570556601
631,compound_238,compound_251,CCCCCCCCc1ccc(OCCOCC)cc1,CCCCCCCCc1ccccc1OOCC,3.88605664769316,4.30495634117871,0.41889969348555,0.432248890399933,0.434622526168823,0.00237363576889,32.4738006591797,32.7942123413086,0.3204116821288991
632,compound_254,compound_251,CCCCCCCCc1ccccc1OOCCOCCOCCOCC,CCCCCCCCc1ccccc1OOCC,3.88605664769316,4.30495634117871,0.41889969348555,0.593595623970032,0.434622526168823,-0.1589730978012089,30.649658203125,32.7942123413086,2.144554138183601
633,compound_253,compound_251,CCCCCCCCc1ccccc1OOCCOCCOCC,CCCCCCCCc1ccccc1OOCC,4.01300446027562,4.30495634117871,0.2919518809030901,0.545281291007996,0.434622526168823,-0.110658764839173,30.8929100036621,32.7942123413086,1.901302337646502
634,compound_252,compound_251,CCCCCCCCc1ccccc1OOCCOCC,CCCCCCCCc1ccccc1OOCC,4.11599807523121,4.30495634117871,0.1889582659474999,0.492914736270904,0.434622526168823,-0.0582922101020809,31.6805171966553,32.7942123413086,1.1136951446533023
635,compound_223,compound_251,CCCCCCCCOCCOCCOCCO,CCCCCCCCc1ccccc1OOCC,2.30980391997149,4.30495634117871,1.99515242120722,0.32,0.434622526168823,0.114622526168823,27.0,32.7942123413086,5.794212341308601
636,compound_406,compound_251,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,CCCCCCCCc1ccccc1OOCC,3.42021640338319,4.30495634117871,0.8847399377955201,0.44,0.434622526168823,-0.0053774738311769,34.8,32.7942123413086,-2.0057876586913963
637,compound_407,compound_251,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,CCCCCCCCc1ccccc1OOCC,2.74472749489669,4.30495634117871,1.56022884628202,0.42,0.434622526168823,0.014622526168823,29.3,32.7942123413086,3.4942123413086
638,compound_408,compound_251,CCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,CCCCCCCCc1ccccc1OOCC,2.92081875395238,4.30495634117871,1.3841375872263295,0.46,0.434622526168823,-0.025377473831177,33.0,32.7942123413086,-0.2057876586913991
639,compound_184,compound_85,CCCCCCCCCCCCOOCCOCC,CCCCCCCCCCCCC(O)CCO,4.48095996135166,4.69279336929321,0.2118334079415502,0.392181813716888,0.300029546022415,-0.0921522676944729,27.9539451599121,26.3,-1.653945159912098
640,compound_184,compound_183,CCCCCCCCCCCCOOCCOCC,CCCCCCCCCCCCOOCC,4.48095996135166,4.63808338133136,0.1571234199797002,0.392181813716888,0.373815298080444,-0.0183665156364439,27.9539451599121,27.8731880187988,-0.080757141113299
641,compound_185,compound_184,CCCCCCCCCCCCOOCCOCCOCC,CCCCCCCCCCCCOOCCOCC,4.2839966563652,4.48095996135166,0.1969633049864603,0.427478969097137,0.392181813716888,-0.035297155380249,27.9,27.9539451599121,0.0539451599121001
642,compound_187,compound_184,CCCCCCCCCCCCOOCCOCCOCCOCCOCC,CCCCCCCCCCCCOOCCOCC,4.19402364928244,4.48095996135166,0.2869363120692201,0.513062655925751,0.392181813716888,-0.1208808422088629,30.5,27.9539451599121,-2.5460548400879013
643,compound_186,compound_184,CCCCCCCCCCCCOOCCOCCOCCOCC,CCCCCCCCCCCCOOCCOCC,4.19402364928244,4.48095996135166,0.2869363120692201,0.471747577190399,0.392181813716888,-0.079565763473511,28.6,27.9539451599121,-0.6460548400879027
644,compound_163,compound_184,CCCCCCCCCCCCN(C)C.Cl,CCCCCCCCCCCCOOCCOCC,2.59598588943481,4.48095996135166,1.88497407191685,0.521179378032684,0.392181813716888,-0.128997564315796,38.5,27.9539451599121,-10.5460548400879
645,compound_169,compound_184,CCCCCCCCCCCCOCCOCCOCCO,CCCCCCCCCCCCOOCCOCC,4.2839966563652,4.48095996135166,0.1969633049864603,0.42,0.392181813716888,-0.027818186283112,27.7,27.9539451599121,0.2539451599120994
646,compound_183,compound_85,CCCCCCCCCCCCOOCC,CCCCCCCCCCCCC(O)CCO,4.63808338133136,4.69279336929321,0.05470998796185,0.373815298080444,0.300029546022415,-0.073785752058029,27.8731880187988,26.3,-1.573188018798799
647,compound_185,compound_183,CCCCCCCCCCCCOOCCOCCOCC,CCCCCCCCCCCCOOCC,4.2839966563652,4.63808338133136,0.3540867249661605,0.427478969097137,0.373815298080444,-0.053663671016693,27.9,27.8731880187988,-0.0268119812011988
648,compound_186,compound_183,CCCCCCCCCCCCOOCCOCCOCCOCC,CCCCCCCCCCCCOOCC,4.19402364928244,4.63808338133136,0.4440597320489203,0.471747577190399,0.373815298080444,-0.097932279109955,28.6,27.8731880187988,-0.7268119812012017
649,compound_163,compound_183,CCCCCCCCCCCCN(C)C.Cl,CCCCCCCCCCCCOOCC,2.59598588943481,4.63808338133136,2.04209749189655,0.521179378032684,0.373815298080444,-0.14736407995224,38.5,27.8731880187988,-10.6268119812012
650,compound_169,compound_183,CCCCCCCCCCCCOCCOCCOCCO,CCCCCCCCCCCCOOCC,4.2839966563652,4.63808338133136,0.3540867249661605,0.42,0.373815298080444,-0.0461847019195559,27.7,27.8731880187988,0.1731880187988004
651,compound_185,compound_85,CCCCCCCCCCCCOOCCOCCOCC,CCCCCCCCCCCCC(O)CCO,4.2839966563652,4.69279336929321,0.4087967129280105,0.427478969097137,0.300029546022415,-0.127449423074722,27.9,26.3,-1.599999999999998
652,compound_185,compound_86,CCCCCCCCCCCCOOCCOCCOCC,CCCCCCCCCCCCC(O)OCCOCCOCCOCCOCC,4.2839966563652,4.30980391997149,0.02580726360629,0.427478969097137,0.44491571187973,0.0174367427825929,27.9,30.6522006988525,2.7522006988525014
653,compound_188,compound_185,CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCOOCCOCCOCC,4.05998184499234,4.2839966563652,0.2240148113728599,0.551211059093475,0.427478969097137,-0.123732089996338,31.0,27.9,-3.1000000000000014
654,compound_187,compound_185,CCCCCCCCCCCCOOCCOCCOCCOCCOCC,CCCCCCCCCCCCOOCCOCCOCC,4.19402364928244,4.2839966563652,0.0899730070827597,0.513062655925751,0.427478969097137,-0.0855836868286139,30.5,27.9,-2.6000000000000014
655,compound_186,compound_185,CCCCCCCCCCCCOOCCOCCOCCOCC,CCCCCCCCCCCCOOCCOCCOCC,4.19402364928244,4.2839966563652,0.0899730070827597,0.471747577190399,0.427478969097137,-0.0442686080932619,28.6,27.9,-0.7000000000000028
656,compound_163,compound_185,CCCCCCCCCCCCN(C)C.Cl,CCCCCCCCCCCCOOCCOCCOCC,2.59598588943481,4.2839966563652,1.6880107669303897,0.521179378032684,0.427478969097137,-0.0937004089355469,38.5,27.9,-10.6
657,compound_169,compound_185,CCCCCCCCCCCCOCCOCCOCCO,CCCCCCCCCCCCOOCCOCCOCC,4.2839966563652,4.2839966563652,0.0,0.42,0.427478969097137,0.007478969097137,27.7,27.9,0.1999999999999993
658,compound_192,compound_193,CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,3.85387196432176,4.26003230324049,0.4061603389187302,0.716039061546326,0.819076061248779,0.1030369997024529,40.0,35.3,-4.700000000000003
659,compound_192,compound_191,CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCC,3.85387196432176,4.0,0.1461280356782399,0.716039061546326,0.621984541416168,-0.094054520130158,40.0,36.0,-4.0
660,compound_142,compound_141,CCCCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,5.63808338133136,5.69897000433602,0.0608866230046594,0.722959399223328,0.556416809558868,-0.16654258966446,38.9,36.6812515258789,-2.2187484741210994
661,compound_140,compound_141,CCCCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,5.6779875614176,5.69897000433602,0.0209824429184193,0.477238953113556,0.556416809558868,0.0791778564453119,35.8,36.6812515258789,0.881251525878902
662,compound_141,compound_139,CCCCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,5.69897000433602,5.92118081690115,0.2222108125651303,0.556416809558868,0.429629176855087,-0.1267876327037809,36.6812515258789,34.1962089538574,-2.4850425720214986
663,compound_141,compound_138,CCCCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCC,5.69897000433602,5.77006231409207,0.0710923097560503,0.556416809558868,0.401564180850983,-0.1548526287078849,36.6812515258789,33.0,-3.681251525878899
664,compound_142,compound_140,CCCCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCC,5.63808338133136,5.6779875614176,0.03990418008624,0.722959399223328,0.477238953113556,-0.2457204461097719,38.9,35.8,-3.1000000000000014
665,compound_191,compound_87,CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,4.0,4.56863623584101,0.5686362358410104,0.621984541416168,0.6,-0.021984541416168,36.0,35.3,-0.7000000000000028
666,compound_190,compound_191,CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCC,4.0,4.0,0.0,0.621234536170959,0.621984541416168,0.0007500052452089,34.8,36.0,1.2000000000000028
667,compound_191,compound_189,CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCC,4.0,4.08597434830367,0.0859743483036696,0.621984541416168,0.589749097824097,-0.0322354435920709,36.0,33.7,-2.299999999999997
668,compound_191,compound_188,CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCC,4.0,4.05998184499234,0.0599818449923397,0.621984541416168,0.551211059093475,-0.0707734823226929,36.0,31.0,-5.0
669,compound_140,compound_139,CCCCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,5.6779875614176,5.92118081690115,0.2431932554835496,0.477238953113556,0.429629176855087,-0.047609776258469,35.8,34.1962089538574,-1.6037910461425966
670,compound_140,compound_138,CCCCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCC,5.6779875614176,5.77006231409207,0.0920747526744696,0.477238953113556,0.401564180850983,-0.075674772262573,35.8,33.0,-2.799999999999997
671,compound_140,compound_137,CCCCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCC,5.6779875614176,5.77989191195995,0.10190435054235,0.477238953113556,0.388688713312149,-0.088550239801407,35.8,32.0,-3.799999999999997
672,compound_260,compound_259,CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCCOCCOCCOCC,3.48095996135166,3.52302353424047,0.0420635728888099,0.784711539745331,0.76055920124054,-0.024152338504791,35.0,33.5,-1.5
673,compound_259,compound_258,CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCCOCCOCC,3.52302353424047,3.55299710153384,0.02997356729337,0.76055920124054,0.725545287132263,-0.035013914108277,33.5,32.0,-1.5
674,compound_259,compound_257,CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCCOCC,3.52302353424047,3.60205999132796,0.0790364570874899,0.76055920124054,0.68786758184433,-0.07269161939621,33.5,31.6686496734619,-1.8313503265381
675,compound_46,compound_259,CCCCCCCCC=COOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCCOCCOCCOCC,2.52592949678496,3.52302353424047,0.99709403745551,0.634104549884796,0.76055920124054,0.1264546513557439,34.4860076904297,33.5,-0.9860076904297016
676,compound_236,compound_259,CCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCCOCCOCCOCC,1.88605664769316,3.52302353424047,1.63696688654731,0.691365778446198,0.76055920124054,0.069193422794342,34.6452407836914,33.5,-1.1452407836913991
677,compound_259,compound_256,CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCC,3.52302353424047,3.6779875614176,0.1549640271771299,0.76055920124054,0.654554843902588,-0.106004357337952,33.5,30.0,-3.5
678,compound_260,compound_258,CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCCOCCOCC,3.48095996135166,3.55299710153384,0.0720371401821799,0.784711539745331,0.725545287132263,-0.059166252613068,35.0,32.0,-3.0
679,compound_260,compound_257,CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCCOCC,3.48095996135166,3.60205999132796,0.1211000299762998,0.784711539745331,0.68786758184433,-0.096843957901001,35.0,31.6686496734619,-3.3313503265381
680,compound_208,compound_61,CCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,3.0,3.52287874528034,0.5228787452803401,0.64998185634613,0.621244549751282,-0.028737306594848,35.6,34.7784805297852,-0.8215194702148025
681,compound_209,compound_208,CCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,2.88605664769316,3.0,0.11394335230684,0.621062636375427,0.64998185634613,0.028919219970703,35.8003540039063,35.6,-0.2003540039062983
682,compound_208,compound_207,CCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCC,3.0,3.01497791789047,0.0149779178904698,0.64998185634613,0.672786712646484,0.022804856300354,35.6,33.3907203674316,-2.2092796325684034
683,compound_208,compound_206,CCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCOOCCOCCOCCOCCOCCOCC,3.0,3.04599883231843,0.0459988323184301,0.64998185634613,0.661817073822021,0.011835217475891,35.6,30.0,-5.600000000000001
684,compound_208,compound_205,CCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCOOCCOCCOCCOCCOCC,3.0,3.10001543745061,0.1000154374506099,0.64998185634613,0.5882328748703,-0.06174898147583,35.6,29.7938537597656,-5.806146240234401
685,compound_212,compound_208,CCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,2.51999305704285,3.0,0.4800069429571501,0.699525713920593,0.64998185634613,-0.049543857574463,34.4351615905762,35.6,1.1648384094238011
686,compound_209,compound_61,CCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,2.88605664769316,3.52287874528034,0.6368220975871801,0.621062636375427,0.621244549751282,0.0001819133758549,35.8003540039063,34.7784805297852,-1.0218734741211009
687,compound_209,compound_207,CCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCC,2.88605664769316,3.01497791789047,0.1289212701973099,0.621062636375427,0.672786712646484,0.051724076271057,35.8003540039063,33.3907203674316,-2.4096336364747017
688,compound_46,compound_209,CCCCCCCCC=COOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCC,2.52592949678496,2.88605664769316,0.3601271509082,0.634104549884796,0.621062636375427,-0.013041913509369,34.4860076904297,35.8003540039063,1.314346313476598
689,compound_236,compound_209,CCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCC,1.88605664769316,2.88605664769316,1.0,0.691365778446198,0.621062636375427,-0.0703031420707709,34.6452407836914,35.8003540039063,1.1551132202149006
690,compound_209,compound_206,CCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCOOCCOCCOCCOCCOCCOCC,2.88605664769316,3.04599883231843,0.1599421846252702,0.621062636375427,0.661817073822021,0.040754437446594,35.8003540039063,30.0,-5.8003540039063
691,compound_190,compound_86,CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCC(O)OCCOCCOCCOCCOCC,4.0,4.30980391997149,0.3098039199714897,0.621234536170959,0.44491571187973,-0.176318824291229,34.8,30.6522006988525,-4.147799301147497
692,compound_190,compound_87,CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,4.0,4.56863623584101,0.5686362358410104,0.621234536170959,0.6,-0.021234536170959,34.8,35.3,0.5
693,compound_190,compound_189,CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCC,4.0,4.08597434830367,0.0859743483036696,0.621234536170959,0.589749097824097,-0.031485438346862,34.8,33.7,-1.0999999999999943
694,compound_190,compound_188,CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCC,4.0,4.05998184499234,0.0599818449923397,0.621234536170959,0.551211059093475,-0.070023477077484,34.8,31.0,-3.799999999999997
695,compound_190,compound_187,CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCOOCCOCCOCCOCCOCC,4.0,4.19402364928244,0.1940236492824398,0.621234536170959,0.513062655925751,-0.108171880245208,34.8,30.5,-4.299999999999997
696,compound_151,compound_150,CCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,5.04599883231843,5.04599883231843,0.0,0.593876838684082,0.526602625846863,-0.067274212837219,36.2014236450195,34.0,-2.201423645019503
697,compound_149,compound_150,CCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,5.0,5.04599883231843,0.0459988323184301,0.464424520730972,0.526602625846863,0.062178105115891,32.2022819519043,34.0,1.7977180480957031
698,compound_150,compound_96,CCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,5.04599883231843,5.45593195564972,0.4099331233312897,0.526602625846863,0.46,-0.066602625846863,34.0,34.6,0.6000000000000014
699,compound_149,compound_151,CCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCC,5.0,5.04599883231843,0.0459988323184301,0.464424520730972,0.593876838684082,0.12945231795311,32.2022819519043,36.2014236450195,3.999141693115206
