,Source_ID,Target_ID,Source_Mol,Target_Mol,Source_Mol_pCMC,Target_Mol_pCMC,Delta_pCMC
636,compound_270,compound_220,CCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.0,2.1739900222089,0.1739900222088999
637,compound_275,compound_220,CCCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.79588001734408,2.1739900222089,0.3781100048648198
638,compound_278,compound_220,CCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,2.1739900222089,0.93696851307664
639,compound_279,compound_220,CCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.33695902510603,2.1739900222089,0.83703099710287
640,compound_281,compound_220,CCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,0.921180816901151,2.1739900222089,1.252809205307749
641,compound_284,compound_220,CCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,0.744968836654449,2.1739900222089,1.429021185554451
642,compound_220,compound_228,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.1739900222089,2.35704112059021,0.18305109838131
643,compound_220,compound_231,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOOCC,2.1739900222089,2.3099812192113,0.1359911970023999
644,compound_232,compound_220,CCCCCCCCOOCCOCCOCC,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.12499664639996,2.1739900222089,0.0489933758089398
645,compound_220,compound_251,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCc1ccccc1OOCC,2.1739900222089,4.30495634117871,2.13096631896981
646,compound_220,compound_223,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOCCOCCOCCO,2.1739900222089,2.30980391997149,0.1358138977625902
647,compound_220,compound_406,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,2.1739900222089,3.42021640338319,1.24622638117429
648,compound_220,compound_407,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,2.1739900222089,2.74472749489669,0.5707374726877901
649,compound_220,compound_408,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,2.1739900222089,2.92081875395238,0.7468287317434803
650,compound_399,compound_220,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.63827216398241,2.1739900222089,0.5357178582264899
651,compound_401,compound_220,CCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.79588001734408,2.1739900222089,0.3781100048648198
652,compound_220,compound_402,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,2.1739900222089,2.22184874961636,0.0478587274074602
653,compound_220,compound_198,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.1739900222089,3.09199779882745,0.9180077766185502
654,compound_264,compound_210,CCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.74496883665445,2.6779875614176,0.9330187247631498
655,compound_270,compound_210,CCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.0,2.6779875614176,0.6779875614175999
656,compound_275,compound_210,CCCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.79588001734408,2.6779875614176,0.8821075440735198
657,compound_278,compound_210,CCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,2.6779875614176,1.4409660522853398
658,compound_279,compound_210,CCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.33695902510603,2.6779875614176,1.34102853631157
659,compound_281,compound_210,CCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,0.921180816901151,2.6779875614176,1.756806744516449
660,compound_284,compound_210,CCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,0.744968836654449,2.6779875614176,1.933018724763151
661,compound_228,compound_210,CCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.35704112059021,2.6779875614176,0.3209464408273899
662,compound_210,compound_211,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.6779875614176,2.74496883665445,0.0669812752368499
663,compound_394,compound_210,CCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.15490195998574,2.6779875614176,0.5230856014318599
664,compound_210,compound_198,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.6779875614176,3.09199779882745,0.4140102374098502
665,compound_263,compound_220,CCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.03602339000339,2.1739900222089,0.1379666322055097
666,compound_263,compound_210,CCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.03602339000339,2.6779875614176,0.6419641714142097
667,compound_264,compound_263,CCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.74496883665445,2.03602339000339,0.2910545533489401
668,compound_270,compound_263,CCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.0,2.03602339000339,0.0360233900033901
669,compound_275,compound_263,CCCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.79588001734408,2.03602339000339,0.24014337265931
670,compound_278,compound_263,CCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,2.03602339000339,0.7990018808711301
671,compound_279,compound_263,CCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.33695902510603,2.03602339000339,0.6990643648973602
672,compound_281,compound_263,CCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,0.921180816901151,2.03602339000339,1.114842573102239
673,compound_284,compound_263,CCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,0.744968836654449,2.03602339000339,1.2910545533489413
674,compound_263,compound_228,CCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.03602339000339,2.35704112059021,0.3210177305868198
675,compound_263,compound_198,CCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.03602339000339,3.09199779882745,1.05597440882406
676,compound_264,compound_275,CCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,1.74496883665445,1.79588001734408,0.05091118068963
677,compound_279,compound_264,CCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.33695902510603,1.74496883665445,0.4080098115484201
678,compound_284,compound_264,CCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,0.744968836654449,1.74496883665445,1.0000000000000009
679,compound_264,compound_228,CCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.74496883665445,2.35704112059021,0.61207228393576
680,compound_264,compound_211,CCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.74496883665445,2.74496883665445,0.9999999999999998
681,compound_265,compound_414,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCSC(O)[C@H]1OC(=O)[C@@H](O)[C@@H]1O,2.02701077314465,2.17392519729917,0.1469144241545201
682,compound_265,compound_415,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,2.02701077314465,2.30102999566398,0.2740192225193301
683,compound_265,compound_220,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.02701077314465,2.1739900222089,0.14697924906425
684,compound_265,compound_210,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.02701077314465,2.6779875614176,0.65097678827295
685,compound_265,compound_263,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.02701077314465,2.03602339000339,0.0090126168587403
686,compound_264,compound_265,CCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.74496883665445,2.02701077314465,0.2820419364901998
687,compound_270,compound_265,CCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.0,2.02701077314465,0.0270107731446498
688,compound_275,compound_265,CCCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.79588001734408,2.02701077314465,0.2311307558005697
689,compound_278,compound_265,CCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,2.02701077314465,0.7899892640123898
690,compound_279,compound_265,CCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.33695902510603,2.02701077314465,0.6900517480386199
691,compound_281,compound_265,CCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,0.921180816901151,2.02701077314465,1.105829956243499
692,compound_284,compound_265,CCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,0.744968836654449,2.02701077314465,1.282041936490201
693,compound_265,compound_228,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.02701077314465,2.35704112059021,0.3300303474455601
694,compound_271,compound_265,CCCCCCOOCCOCCOCC,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,0.980053318321158,2.02701077314465,1.0469574548234917
695,compound_266,compound_265,CCCCCCOCCOCCOCCO,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.0,2.02701077314465,1.0270107731446498
696,compound_416,compound_265,CCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.99139982823808,2.02701077314465,0.0356109449065698
697,compound_417,compound_265,CCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.74472749489669,2.02701077314465,0.2822832782479598
698,compound_418,compound_265,CCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.92081875395238,2.02701077314465,0.1061920191922698
699,compound_265,compound_198,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.02701077314465,3.09199779882745,1.0649870256828002
700,compound_264,compound_270,CCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.74496883665445,2.0,0.25503116334555
701,compound_275,compound_270,CCCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.79588001734408,2.0,0.2041199826559199
702,compound_279,compound_270,CCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.33695902510603,2.0,0.6630409748939701
703,compound_284,compound_270,CCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,0.744968836654449,2.0,1.255031163345551
704,compound_270,compound_228,CCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.0,2.35704112059021,0.35704112059021
705,compound_270,compound_211,CCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.0,2.74496883665445,0.7449688366544498
706,compound_275,compound_416,CCCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,1.79588001734408,1.99139982823808,0.1955198108939999
707,compound_417,compound_275,CCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,CCCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,1.74472749489669,1.79588001734408,0.0511525224473901
708,compound_275,compound_418,CCCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,1.79588001734408,1.92081875395238,0.1249387366082999
709,compound_276,compound_220,CCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.41998788747058,2.1739900222089,0.7540021347383199
710,compound_276,compound_210,CCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.41998788747058,2.6779875614176,1.2579996739470198
711,compound_276,compound_263,CCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.41998788747058,2.03602339000339,0.6160355025328101
712,compound_276,compound_264,CCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.41998788747058,1.74496883665445,0.32498094918387
713,compound_276,compound_265,CCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.41998788747058,2.02701077314465,0.6070228856740698
714,compound_276,compound_270,CCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.41998788747058,2.0,0.58001211252942
715,compound_276,compound_275,CCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,1.41998788747058,1.79588001734408,0.3758921298735
716,compound_278,compound_276,CCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,1.41998788747058,0.1829663783383199
717,compound_279,compound_276,CCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.33695902510603,1.41998788747058,0.0830288623645501
718,compound_281,compound_276,CCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,0.921180816901151,1.41998788747058,0.4988070705694291
719,compound_284,compound_276,CCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,0.744968836654449,1.41998788747058,0.675019050816131
720,compound_276,compound_228,CCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.41998788747058,2.35704112059021,0.93705323311963
721,compound_276,compound_198,CCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.41998788747058,3.09199779882745,1.67200991135687
722,compound_278,compound_264,CCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,1.74496883665445,0.50794732752219
723,compound_278,compound_270,CCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,2.0,0.76297849086774
724,compound_278,compound_275,CCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,1.79588001734408,0.55885850821182
725,compound_278,compound_279,CCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,1.33695902510603,0.0999375159737698
726,compound_284,compound_278,CCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,0.744968836654449,1.23702150913226,0.492052672477811
727,compound_278,compound_228,CCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,2.35704112059021,1.12001961145795
728,compound_278,compound_211,CCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,2.74496883665445,1.5079473275221895
729,compound_279,compound_275,CCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,1.33695902510603,1.79588001734408,0.4589209922380501
730,compound_280,compound_220,CCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,2.1739900222089,0.93696851307664
731,compound_280,compound_210,CCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,2.6779875614176,1.4409660522853398
732,compound_280,compound_263,CCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,2.03602339000339,0.7990018808711301
733,compound_280,compound_264,CCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,1.74496883665445,0.50794732752219
734,compound_280,compound_265,CCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,2.02701077314465,0.7899892640123898
735,compound_280,compound_270,CCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,2.0,0.76297849086774
736,compound_280,compound_275,CCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,1.79588001734408,0.55885850821182
737,compound_280,compound_276,CCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,1.41998788747058,0.1829663783383199
738,compound_280,compound_278,CCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,1.23702150913226,0.0
739,compound_280,compound_279,CCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,1.33695902510603,0.0999375159737698
740,compound_281,compound_280,CCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,0.921180816901151,1.23702150913226,0.3158406922311091
741,compound_284,compound_280,CCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,0.744968836654449,1.23702150913226,0.492052672477811
742,compound_280,compound_228,CCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,2.35704112059021,1.12001961145795
743,compound_282,compound_280,CCCCOOCC,CCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,0.0089955596692448,1.23702150913226,1.2280259494630152
744,compound_280,compound_198,CCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,3.09199779882745,1.85497628969519
745,compound_281,compound_264,CCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,0.921180816901151,1.74496883665445,0.8237880197532991
746,compound_281,compound_270,CCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,0.921180816901151,2.0,1.0788191830988492
747,compound_281,compound_275,CCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,0.921180816901151,1.79588001734408,0.8746992004429291
748,compound_281,compound_278,CCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,0.921180816901151,1.23702150913226,0.3158406922311091
749,compound_281,compound_279,CCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,0.921180816901151,1.33695902510603,0.415778208204879
750,compound_284,compound_281,CCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,0.744968836654449,0.921180816901151,0.1762119802467019
751,compound_281,compound_228,CCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,0.921180816901151,2.35704112059021,1.4358603036890591
752,compound_281,compound_211,CCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,0.921180816901151,2.74496883665445,1.823788019753299
753,compound_284,compound_275,CCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,0.744968836654449,1.79588001734408,1.050911180689631
754,compound_284,compound_279,CCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,0.744968836654449,1.33695902510603,0.5919901884515809
755,compound_400,compound_228,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.69897000433602,2.35704112059021,0.6580711162541899
756,compound_228,compound_211,CCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.35704112059021,2.74496883665445,0.3879277160642398
757,compound_399,compound_228,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.63827216398241,2.35704112059021,0.7187689566077999
758,compound_401,compound_228,CCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,CCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.79588001734408,2.35704112059021,0.5611611032461299
759,compound_402,compound_228,CCCCCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,CCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.22184874961636,2.35704112059021,0.1351923709738498
760,compound_394,compound_211,CCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.15490195998574,2.74496883665445,0.5900668766687098
761,compound_25,compound_33,CCC=COOCCOCCOCCOCCOCCOCC,CCCCC=COOCCOCCOCCOCCOCCOCC,0.049002666011195,1.01601307803481,0.967010412023615
762,compound_25,compound_35,CCC=COOCCOCCOCCOCCOCCOCC,CCCCCCC=COOCCOCCOCCOCCOCCOCC,0.049002666011195,1.66999229912724,1.620989633116045
763,compound_25,compound_45,CCC=COOCCOCCOCCOCCOCCOCC,CCCCCCCCC=COOCCOCCOCCOCCOCCOCC,0.049002666011195,2.54698760887855,2.497984942867355
764,compound_25,compound_235,CCC=COOCCOCCOCCOCCOCCOCC,CCCCCCCCOOCCOCCOCCOCCOCCOCC,0.049002666011195,2.0040140020862,1.9550113360750048
765,compound_25,compound_206,CCC=COOCCOCCOCCOCCOCCOCC,CCCCCCCCCCOOCCOCCOCCOCCOCCOCC,0.049002666011195,3.04599883231843,2.9969961663072358
766,compound_25,compound_273,CCC=COOCCOCCOCCOCCOCCOCC,CCCCCCOOCCOCCOCCOCCOCC,0.049002666011195,1.01700554534134,0.9680028793301452
767,compound_25,compound_274,CCC=COOCCOCCOCCOCCOCCOCC,CCCCCCOOCCOCCOCCOCCOCCOCC,0.049002666011195,1.16399254087447,1.114989874863275
